"Orthogroup" "dana_prot" "dmel_prot" "dmoj_prot" "dper_prot" "dpse_prot" "dvir_prot" "dwil_prot" "dyak_prot"
"1126" "OG0003081" "YOgnAN05353" "YOgnME14803" "YOgnMO01562" "YOgnPE07663" "YOgnPS12999" "YOgnVI08757" "YOgnWI03923" "YOgnYA13080"
"1127" "OG0003082" "YOgnAN05365" "YOgnME14528" "YOgnMO02404" "YOgnPE05322" "YOgnPS12922" "YOgnVI08673" "YOgnWI11609" "YOgnYA13609"
"1128" "OG0003083" "YOgnAN05370" "YOgnME14747" "YOgnMO02368" "YOgnPE05311" "YOgnPS12912" "YOgnVI08709" "YOgnWI03857" "YOgnYA13035"
"1129" "OG0003084" "YOgnAN05375" "YOgnME14752" "YOgnMO02364" "YOgnPE05303" "YOgnPS12907" "YOgnVI08714" "YOgnWI03971" "YOgnYA13039"
"1130" "OG0003085" "YOgnAN05382" "YOgnME14603" "YOgnMO02358" "YOgnPE05295" "YOgnPS12898" "YOgnVI08723" "YOgnWI11780" "YOgnYA14316"
"1131" "OG0003087" "YOgnAN05388" "YOgnME14609" "YOgnMO02353" "YOgnPE05416" "YOgnPS12086" "YOgnVI08727" "YOgnWI07727" "YOgnYA14311"
"1132" "OG0003089" "YOgnAN05395" "YOgnME02313" "YOgnMO01964" "YOgnPE05423" "YOgnPS12095" "YOgnVI08937" "YOgnWI07405" "YOgnYA02165"
"1133" "OG0003090" "YOgnAN05396" "YOgnME14766" "YOgnMO01965" "YOgnPE05424" "YOgnPS12097" "YOgnVI08936" "YOgnWI11432" "YOgnYA13051"
"1134" "OG0003091" "YOgnAN05406" "YOgnME01234" "YOgnMO01987" "YOgnPE17722" "YOgnPS12464" "YOgnVI08916" "YOgnWI03920" "YOgnYA02794"
"1135" "OG0003092" "YOgnAN05407" "YOgnME16232" "YOgnMO02538" "YOgnPE04774" "YOgnPS12005" "YOgnVI08514" "YOgnWI11463" "YOgnYA14596"
"1136" "OG0003094" "YOgnAN05413" "YOgnME16226" "YOgnMO02531" "YOgnPE05542" "YOgnPS12822" "YOgnVI08522" "YOgnWI03937" "YOgnYA14590"
"1137" "OG0003095" "YOgnAN05416" "YOgnME16221" "YOgnMO02221" "YOgnPE05537" "YOgnPS12816" "YOgnVI06200" "YOgnWI11855" "YOgnYA14585"
"1138" "OG0003096" "YOgnAN05417" "YOgnME16219" "YOgnMO02220" "YOgnPE05536" "YOgnPS12815" "YOgnVI06199" "YOgnWI11854" "YOgnYA14584"
"1139" "OG0003098" "YOgnAN05428" "YOgnME15728" "YOgnMO01619" "YOgnPE05206" "YOgnPS12265" "YOgnVI08495" "YOgnWI11847" "YOgnYA13304"
"1140" "OG0003099" "YOgnAN05444" "YOgnME16160" "YOgnMO02592" "YOgnPE04144" "YOgnPS11474" "YOgnVI09016" "YOgnWI11206" "YOgnYA14283"
"1141" "OG0003100" "YOgnAN05464" "YOgnME14186" "YOgnMO00458" "YOgnPE05485" "YOgnPS12165" "YOgnVI00975" "YOgnWI11055" "YOgnYA14003"
"1142" "OG0003101" "YOgnAN05470" "YOgnME14180" "YOgnMO00453" "YOgnPE03601" "YOgnPS10089" "YOgnVI00969" "YOgnWI11049" "YOgnYA14006"
"1143" "OG0003102" "YOgnAN05477" "YOgnME14176" "YOgnMO00447" "YOgnPE05474" "YOgnPS12153" "YOgnVI00355" "YOgnWI11038" "YOgnYA14010"
"1144" "OG0003104" "YOgnAN05484" "YOgnME14167" "YOgnMO01904" "YOgnPE05462" "YOgnPS12139" "YOgnVI00362" "YOgnWI04044" "YOgnYA14018"
"1145" "OG0003105" "YOgnAN05488" "YOgnME15676" "YOgnMO01900" "YOgnPE05458" "YOgnPS12135" "YOgnVI08799" "YOgnWI07314" "YOgnYA13351"
"1146" "OG0003106" "YOgnAN05497" "YOgnME15027" "YOgnMO13316" "YOgnPE11401" "YOgnPS13390" "YOgnVI12506" "YOgnWI03990" "YOgnYA13556"
"1147" "OG0003107" "YOgnAN05507" "YOgnME15857" "YOgnMO02015" "YOgnPE11330" "YOgnPS13400" "YOgnVI09046" "YOgnWI11198" "YOgnYA13207"
"1148" "OG0003108" "YOgnAN05519" "YOgnME16287" "YOgnMO01675" "YOgnPE11351" "YOgnPS13533" "YOgnVI01131" "YOgnWI11740" "YOgnYA14643"
"1149" "OG0003109" "YOgnAN05521" "YOgnME16289" "YOgnMO01674" "YOgnPE11350" "YOgnPS13534" "YOgnVI01132" "YOgnWI07410" "YOgnYA14645"
"1150" "OG0003110" "YOgnAN05527" "YOgnME16297" "YOgnMO02191" "YOgnPE11346" "YOgnPS13414" "YOgnVI08903" "YOgnWI12031" "YOgnYA14651"
"1151" "OG0003111" "YOgnAN05530" "YOgnME16300" "YOgnMO00598" "YOgnPE11343" "YOgnPS13411" "YOgnVI09189" "YOgnWI11484" "YOgnYA14653"
"1152" "OG0003112" "YOgnAN05531" "YOgnME16301" "YOgnMO06790" "YOgnPE11342" "YOgnPS13410" "YOgnVI09190" "YOgnWI12033" "YOgnYA14654"
"1153" "OG0003113" "YOgnAN05537" "YOgnME14988" "YOgnMO02329" "YOgnPE05372" "YOgnPS12977" "YOgnVI00997" "YOgnWI11895" "YOgnYA13520"
"1154" "OG0003115" "YOgnAN05544" "YOgnME11771" "YOgnMO03645" "YOgnPE01852" "YOgnPS07675" "YOgnVI04788" "YOgnWI02828" "YOgnYA11994"
"1155" "OG0003116" "YOgnAN05563" "YOgnME15755" "YOgnMO01860" "YOgnPE05181" "YOgnPS12239" "YOgnVI09113" "YOgnWI11060" "YOgnYA14697"
"1156" "OG0003117" "YOgnAN05570" "YOgnME15961" "YOgnMO01825" "YOgnPE05171" "YOgnPS12228" "YOgnVI09150" "YOgnWI03765" "YOgnYA14116"
"1157" "OG0003118" "YOgnAN05574" "YOgnME14465" "YOgnMO01820" "YOgnPE05166" "YOgnPS12223" "YOgnVI09155" "YOgnWI03761" "YOgnYA14421"
"1158" "OG0003119" "YOgnAN05577" "YOgnME14462" "YOgnMO01817" "YOgnPE05163" "YOgnPS12220" "YOgnVI09158" "YOgnWI03758" "YOgnYA14423"
"1159" "OG0003120" "YOgnAN05579" "YOgnME14461" "YOgnMO01814" "YOgnPE05159" "YOgnPS12216" "YOgnVI09162" "YOgnWI03756" "YOgnYA14424"
"1160" "OG0003121" "YOgnAN05582" "YOgnME15837" "YOgnMO01812" "YOgnPE05156" "YOgnPS12214" "YOgnVI09164" "YOgnWI07524" "YOgnYA13229"
"1161" "OG0003122" "YOgnAN05583" "YOgnME15838" "YOgnMO01811" "YOgnPE05155" "YOgnPS12213" "YOgnVI09165" "YOgnWI07523" "YOgnYA13228"
"1162" "OG0003123" "YOgnAN05591" "YOgnME15841" "YOgnMO01807" "YOgnPE05148" "YOgnPS12209" "YOgnVI09169" "YOgnWI07519" "YOgnYA13224"
"1163" "OG0003124" "YOgnAN05592" "YOgnME15842" "YOgnMO01806" "YOgnPE05147" "YOgnPS12208" "YOgnVI09170" "YOgnWI07518" "YOgnYA13223"
"1164" "OG0003125" "YOgnAN05598" "YOgnME15966" "YOgnMO05700" "YOgnPE05521" "YOgnPS12801" "YOgnVI08750" "YOgnWI11858" "YOgnYA14121"
"1165" "OG0003126" "YOgnAN05599" "YOgnME15967" "YOgnMO05699" "YOgnPE05522" "YOgnPS12802" "YOgnVI08338" "YOgnWI11859" "YOgnYA14122"
"1166" "OG0003127" "YOgnAN05602" "YOgnME15970" "YOgnMO02522" "YOgnPE05525" "YOgnPS12805" "YOgnVI08533" "YOgnWI07622" "YOgnYA14125"
"1167" "OG0003129" "YOgnAN05614" "YOgnME14981" "YOgnMO01973" "YOgnPE05441" "YOgnPS12114" "YOgnVI08929" "YOgnWI03729" "YOgnYA13515"
"1168" "OG0003130" "YOgnAN05625" "YOgnME14973" "YOgnMO01648" "YOgnPE05431" "YOgnPS12103" "YOgnVI06112" "YOgnWI11297" "YOgnYA13506"
"1169" "OG0003131" "YOgnAN05627" "YOgnME14971" "YOgnMO01647" "YOgnPE05429" "YOgnPS12101" "YOgnVI06110" "YOgnWI11295" "YOgnYA13504"
"1170" "OG0003132" "YOgnAN05629" "YOgnME14526" "YOgnMO02446" "YOgnPE07807" "YOgnPS13267" "YOgnVI08405" "YOgnWI07670" "YOgnYA13608"
"1171" "OG0003133" "YOgnAN05632" "YOgnME14503" "YOgnMO01779" "YOgnPE04436" "YOgnPS13303" "YOgnVI01078" "YOgnWI11893" "YOgnYA14385"
"1172" "OG0003134" "YOgnAN05633" "YOgnME14502" "YOgnMO01777" "YOgnPE04437" "YOgnPS13304" "YOgnVI01079" "YOgnWI11894" "YOgnYA14387"
"1173" "OG0003135" "YOgnAN05640" "YOgnME15419" "YOgnMO02422" "YOgnPE07969" "YOgnPS12513" "YOgnVI08953" "YOgnWI15292" "YOgnYA12883"
"1174" "OG0003136" "YOgnAN05645" "YOgnME14475" "YOgnMO01345" "YOgnPE04201" "YOgnPS12472" "YOgnVI00366" "YOgnWI07462" "YOgnYA14412"
"1175" "OG0003137" "YOgnAN05647" "YOgnME14474" "YOgnMO02415" "YOgnPE04205" "YOgnPS12468" "YOgnVI08946" "YOgnWI15465" "YOgnYA14413"
"1176" "OG0003139" "YOgnAN05659" "YOgnME16173" "YOgnMO01572" "YOgnPE08632" "YOgnPS11419" "YOgnVI08969" "YOgnWI15299" "YOgnYA14544"
"1177" "OG0003140" "YOgnAN05674" "YOgnME13141" "YOgnMO10228" "YOgnPE05850" "YOgnPS02247" "YOgnVI01358" "YOgnWI10191" "YOgnYA10987"
"1178" "OG0003141" "YOgnAN05676" "YOgnME10378" "YOgnMO10230" "YOgnPE05848" "YOgnPS02245" "YOgnVI01361" "YOgnWI10122" "YOgnYA09419"
"1179" "OG0003142" "YOgnAN05677" "YOgnME10380" "YOgnMO10414" "YOgnPE09340" "YOgnPS01116" "YOgnVI06264" "YOgnWI12920" "YOgnYA09420"
"1180" "OG0003143" "YOgnAN05678" "YOgnME12770" "YOgnMO09330" "YOgnPE15021" "YOgnPS03599" "YOgnVI10091" "YOgnWI09823" "YOgnYA09775"
"1181" "OG0003144" "YOgnAN05680" "YOgnME12769" "YOgnMO09331" "YOgnPE15020" "YOgnPS03598" "YOgnVI10092" "YOgnWI13699" "YOgnYA09776"
"1182" "OG0003145" "YOgnAN05682" "YOgnME12767" "YOgnMO09333" "YOgnPE15019" "YOgnPS03597" "YOgnVI10093" "YOgnWI13698" "YOgnYA09777"
"1183" "OG0003146" "YOgnAN05684" "YOgnME12764" "YOgnMO09335" "YOgnPE15017" "YOgnPS03595" "YOgnVI10095" "YOgnWI13696" "YOgnYA09779"
"1184" "OG0003147" "YOgnAN05688" "YOgnME12759" "YOgnMO09339" "YOgnPE15012" "YOgnPS03590" "YOgnVI10098" "YOgnWI14386" "YOgnYA09784"
"1185" "OG0003148" "YOgnAN05689" "YOgnME12758" "YOgnMO11287" "YOgnPE15011" "YOgnPS03589" "YOgnVI10921" "YOgnWI14385" "YOgnYA09785"
"1186" "OG0003149" "YOgnAN05693" "YOgnME10810" "YOgnMO11284" "YOgnPE14891" "YOgnPS03485" "YOgnVI10918" "YOgnWI12362" "YOgnYA11555"
"1187" "OG0003150" "YOgnAN05694" "YOgnME10811" "YOgnMO11283" "YOgnPE14890" "YOgnPS03484" "YOgnVI10917" "YOgnWI13915" "YOgnYA11554"
"1188" "OG0003151" "YOgnAN05696" "YOgnME10813" "YOgnMO11281" "YOgnPE14888" "YOgnPS03482" "YOgnVI10914" "YOgnWI13913" "YOgnYA11552"
"1189" "OG0003152" "YOgnAN05698" "YOgnME10815" "YOgnMO11279" "YOgnPE14886" "YOgnPS03480" "YOgnVI10912" "YOgnWI13911" "YOgnYA11550"
"1190" "OG0003153" "YOgnAN05707" "YOgnME10055" "YOgnMO09166" "YOgnPE09981" "YOgnPS03169" "YOgnVI10563" "YOgnWI13320" "YOgnYA09922"
"1191" "OG0003154" "YOgnAN05708" "YOgnME10053" "YOgnMO09165" "YOgnPE09983" "YOgnPS03171" "YOgnVI10562" "YOgnWI13686" "YOgnYA09921"
"1192" "OG0003155" "YOgnAN05712" "YOgnME12361" "YOgnMO08685" "YOgnPE09334" "YOgnPS01112" "YOgnVI06267" "YOgnWI14248" "YOgnYA11222"
"1193" "OG0003156" "YOgnAN05716" "YOgnME10760" "YOgnMO11050" "YOgnPE14637" "YOgnPS01722" "YOgnVI11081" "YOgnWI10513" "YOgnYA11604"
"1194" "OG0003157" "YOgnAN05718" "YOgnME10758" "YOgnMO11051" "YOgnPE14636" "YOgnPS01721" "YOgnVI11082" "YOgnWI12802" "YOgnYA11606"
"1195" "OG0003158" "YOgnAN05720" "YOgnME10756" "YOgnMO11053" "YOgnPE14632" "YOgnPS01719" "YOgnVI11084" "YOgnWI12800" "YOgnYA11608"
"1196" "OG0003159" "YOgnAN05721" "YOgnME10755" "YOgnMO11054" "YOgnPE14631" "YOgnPS01718" "YOgnVI11085" "YOgnWI12799" "YOgnYA11609"
"1197" "OG0003160" "YOgnAN05722" "YOgnME10754" "YOgnMO11055" "YOgnPE14630" "YOgnPS01717" "YOgnVI11086" "YOgnWI12798" "YOgnYA11610"
"1198" "OG0003161" "YOgnAN05723" "YOgnME10753" "YOgnMO11056" "YOgnPE14629" "YOgnPS01716" "YOgnVI11087" "YOgnWI12797" "YOgnYA11611"
"1199" "OG0003162" "YOgnAN05725" "YOgnME10751" "YOgnMO11058" "YOgnPE14627" "YOgnPS01714" "YOgnVI11088" "YOgnWI10774" "YOgnYA11613"
"1200" "OG0003163" "YOgnAN05735" "YOgnME12819" "YOgnMO09572" "YOgnPE14510" "YOgnPS01599" "YOgnVI09909" "YOgnWI13022" "YOgnYA09731"
"1201" "OG0003164" "YOgnAN05736" "YOgnME12820" "YOgnMO09571" "YOgnPE14509" "YOgnPS01596" "YOgnVI09908" "YOgnWI13021" "YOgnYA09730"
"1202" "OG0003165" "YOgnAN05751" "YOgnME03307" "YOgnMO07735" "YOgnPE13911" "YOgnPS06691" "YOgnVI07432" "YOgnWI05379" "YOgnYA14995"
"1203" "OG0003166" "YOgnAN05753" "YOgnME01690" "YOgnMO06368" "YOgnPE04887" "YOgnPS09463" "YOgnVI06432" "YOgnWI04432" "YOgnYA14989"
"1204" "OG0003167" "YOgnAN05754" "YOgnME12181" "YOgnMO06366" "YOgnPE04885" "YOgnPS09464" "YOgnVI06430" "YOgnWI04433" "YOgnYA09238"
"1205" "OG0003168" "YOgnAN05757" "YOgnME05039" "YOgnMO07730" "YOgnPE05001" "YOgnPS09057" "YOgnVI07428" "YOgnWI05376" "YOgnYA01469"
"1206" "OG0003169" "YOgnAN05761" "YOgnME05266" "YOgnMO06370" "YOgnPE04890" "YOgnPS09460" "YOgnVI06437" "YOgnWI06647" "YOgnYA02653"
"1207" "OG0003170" "YOgnAN05770" "YOgnME02268" "YOgnMO06373" "YOgnPE13538" "YOgnPS06993" "YOgnVI06440" "YOgnWI04762" "YOgnYA00357"
"1208" "OG0003171" "YOgnAN05776" "YOgnME01686" "YOgnMO07725" "YOgnPE04995" "YOgnPS09062" "YOgnVI07423" "YOgnWI04290" "YOgnYA04373"
"1209" "OG0003172" "YOgnAN05778" "YOgnME03352" "YOgnMO06371" "YOgnPE04891" "YOgnPS09458" "YOgnVI06438" "YOgnWI04760" "YOgnYA02887"
"1210" "OG0003173" "YOgnAN05783" "YOgnME01692" "YOgnMO07728" "YOgnPE04999" "YOgnPS09059" "YOgnVI07426" "YOgnWI04429" "YOgnYA14861"
"1211" "OG0003177" "YOgnAN05816" "YOgnME05335" "YOgnMO04294" "YOgnPE11478" "YOgnPS06348" "YOgnVI00177" "YOgnWI03021" "YOgnYA02716"
"1212" "OG0003178" "YOgnAN05824" "YOgnME04857" "YOgnMO03662" "YOgnPE06631" "YOgnPS05217" "YOgnVI04772" "YOgnWI05999" "YOgnYA04224"
"1213" "OG0003179" "YOgnAN05826" "YOgnME04531" "YOgnMO04087" "YOgnPE06629" "YOgnPS05215" "YOgnVI04493" "YOgnWI03496" "YOgnYA05234"
"1214" "OG0003180" "YOgnAN05832" "YOgnME03888" "YOgnMO04213" "YOgnPE10495" "YOgnPS05024" "YOgnVI01764" "YOgnWI08856" "YOgnYA04857"
"1215" "OG0003181" "YOgnAN05833" "YOgnME03889" "YOgnMO04212" "YOgnPE10494" "YOgnPS05025" "YOgnVI01763" "YOgnWI08857" "YOgnYA04856"
"1216" "OG0003182" "YOgnAN05836" "YOgnME03892" "YOgnMO04209" "YOgnPE10492" "YOgnPS05028" "YOgnVI01760" "YOgnWI13086" "YOgnYA04852"
"1217" "OG0003183" "YOgnAN05843" "YOgnME03758" "YOgnMO02752" "YOgnPE10923" "YOgnPS06571" "YOgnVI01800" "YOgnWI00758" "YOgnYA04467"
"1218" "OG0003184" "YOgnAN05848" "YOgnME03763" "YOgnMO02843" "YOgnPE11872" "YOgnPS04566" "YOgnVI00089" "YOgnWI00761" "YOgnYA04462"
"1219" "OG0003186" "YOgnAN05855" "YOgnME03772" "YOgnMO02849" "YOgnPE11879" "YOgnPS04573" "YOgnVI00097" "YOgnWI02443" "YOgnYA04453"
"1220" "OG0003187" "YOgnAN05856" "YOgnME03773" "YOgnMO02850" "YOgnPE11880" "YOgnPS04575" "YOgnVI00098" "YOgnWI02444" "YOgnYA04452"
"1221" "OG0003188" "YOgnAN05861" "YOgnME03778" "YOgnMO04284" "YOgnPE12047" "YOgnPS04801" "YOgnVI01854" "YOgnWI05992" "YOgnYA04447"
"1222" "OG0003189" "YOgnAN05862" "YOgnME03779" "YOgnMO05532" "YOgnPE12046" "YOgnPS04802" "YOgnVI03231" "YOgnWI02250" "YOgnYA04446"
"1223" "OG0003190" "YOgnAN05863" "YOgnME03782" "YOgnMO05530" "YOgnPE12044" "YOgnPS04804" "YOgnVI03233" "YOgnWI02253" "YOgnYA04963"
"1224" "OG0003192" "YOgnAN05873" "YOgnME03792" "YOgnMO05365" "YOgnPE06268" "YOgnPS04058" "YOgnVI04973" "YOgnWI06152" "YOgnYA04953"
"1225" "OG0003193" "YOgnAN05874" "YOgnME03793" "YOgnMO05364" "YOgnPE06269" "YOgnPS04059" "YOgnVI04972" "YOgnWI06151" "YOgnYA04952"
"1226" "OG0003194" "YOgnAN05877" "YOgnME05284" "YOgnMO03458" "YOgnPE07226" "YOgnPS04771" "YOgnVI04283" "YOgnWI02748" "YOgnYA02668"
"1227" "OG0003195" "YOgnAN05878" "YOgnME05283" "YOgnMO03459" "YOgnPE07225" "YOgnPS04772" "YOgnVI04282" "YOgnWI02749" "YOgnYA02667"
"1228" "OG0003196" "YOgnAN05879" "YOgnME05282" "YOgnMO03460" "YOgnPE07224" "YOgnPS04773" "YOgnVI04281" "YOgnWI00744" "YOgnYA02666"
"1229" "OG0003197" "YOgnAN05880" "YOgnME05281" "YOgnMO03461" "YOgnPE11522" "YOgnPS06211" "YOgnVI04280" "YOgnWI00745" "YOgnYA02665"
"1230" "OG0003198" "YOgnAN05881" "YOgnME05279" "YOgnMO03462" "YOgnPE11523" "YOgnPS06210" "YOgnVI04279" "YOgnWI00746" "YOgnYA02664"
"1231" "OG0003199" "YOgnAN05883" "YOgnME05276" "YOgnMO03463" "YOgnPE11525" "YOgnPS06208" "YOgnVI14734" "YOgnWI00747" "YOgnYA02662"
"1232" "OG0003200" "YOgnAN05887" "YOgnME05271" "YOgnMO03599" "YOgnPE11531" "YOgnPS06203" "YOgnVI04839" "YOgnWI14898" "YOgnYA02657"
"1233" "OG0003201" "YOgnAN05888" "YOgnME05270" "YOgnMO03600" "YOgnPE11532" "YOgnPS06202" "YOgnVI04836" "YOgnWI02943" "YOgnYA02656"
"1234" "OG0003202" "YOgnAN05892" "YOgnME05265" "YOgnMO03602" "YOgnPE06338" "YOgnPS04124" "YOgnVI04829" "YOgnWI02420" "YOgnYA02651"
"1235" "OG0003203" "YOgnAN05895" "YOgnME05262" "YOgnMO04545" "YOgnPE06643" "YOgnPS05230" "YOgnVI05346" "YOgnWI14711" "YOgnYA02649"
"1236" "OG0003205" "YOgnAN05902" "YOgnME05255" "YOgnMO03727" "YOgnPE06795" "YOgnPS05365" "YOgnVI04712" "YOgnWI02588" "YOgnYA02644"
"1237" "OG0003206" "YOgnAN05903" "YOgnME05254" "YOgnMO03729" "YOgnPE06794" "YOgnPS05364" "YOgnVI04710" "YOgnWI02589" "YOgnYA02643"
"1238" "OG0003207" "YOgnAN05915" "YOgnME05238" "YOgnMO03746" "YOgnPE06782" "YOgnPS05354" "YOgnVI04694" "YOgnWI03519" "YOgnYA02625"
"1239" "OG0003208" "YOgnAN05917" "YOgnME05232" "YOgnMO03748" "YOgnPE06781" "YOgnPS05353" "YOgnVI04691" "YOgnWI03516" "YOgnYA02622"
"1240" "OG0003209" "YOgnAN05918" "YOgnME05231" "YOgnMO03749" "YOgnPE06780" "YOgnPS05352" "YOgnVI04690" "YOgnWI03515" "YOgnYA02621"
"1241" "OG0003210" "YOgnAN05922" "YOgnME06097" "YOgnMO05071" "YOgnPE06035" "YOgnPS03832" "YOgnVI03633" "YOgnWI03572" "YOgnYA03782"
"1242" "OG0003211" "YOgnAN05923" "YOgnME06095" "YOgnMO05126" "YOgnPE06117" "YOgnPS03915" "YOgnVI03578" "YOgnWI06014" "YOgnYA03783"
"1243" "OG0003212" "YOgnAN05925" "YOgnME06093" "YOgnMO05488" "YOgnPE06118" "YOgnPS03917" "YOgnVI03271" "YOgnWI06016" "YOgnYA03785"
"1244" "OG0003214" "YOgnAN05932" "YOgnME04724" "YOgnMO02869" "YOgnPE11687" "YOgnPS06292" "YOgnVI00114" "YOgnWI00823" "YOgnYA04082"
"1245" "OG0003215" "YOgnAN05934" "YOgnME04727" "YOgnMO02872" "YOgnPE11689" "YOgnPS06290" "YOgnVI00117" "YOgnWI00819" "YOgnYA04084"
"1246" "OG0003216" "YOgnAN05936" "YOgnME05780" "YOgnMO02881" "YOgnPE06647" "YOgnPS05233" "YOgnVI00128" "YOgnWI02970" "YOgnYA05059"
"1247" "OG0003217" "YOgnAN05937" "YOgnME05778" "YOgnMO03700" "YOgnPE06339" "YOgnPS04125" "YOgnVI04733" "YOgnWI02269" "YOgnYA05058"
"1248" "OG0003218" "YOgnAN05938" "YOgnME05777" "YOgnMO03701" "YOgnPE06340" "YOgnPS04126" "YOgnVI04732" "YOgnWI02416" "YOgnYA05057"
"1249" "OG0003220" "YOgnAN05953" "YOgnME05761" "YOgnMO03721" "YOgnPE06570" "YOgnPS06167" "YOgnVI04717" "YOgnWI02580" "YOgnYA05041"
"1250" "OG0003221" "YOgnAN05954" "YOgnME05760" "YOgnMO03722" "YOgnPE06571" "YOgnPS06166" "YOgnVI04716" "YOgnWI02581" "YOgnYA05040"
"1251" "OG0003223" "YOgnAN05962" "YOgnME05534" "YOgnMO04539" "YOgnPE06639" "YOgnPS05225" "YOgnVI04135" "YOgnWI14717" "YOgnYA03388"
"1252" "OG0003224" "YOgnAN05963" "YOgnME05533" "YOgnMO04538" "YOgnPE06638" "YOgnPS05223" "YOgnVI04137" "YOgnWI14718" "YOgnYA03389"
"1253" "OG0003225" "YOgnAN05964" "YOgnME05532" "YOgnMO05291" "YOgnPE11641" "YOgnPS06249" "YOgnVI03391" "YOgnWI02364" "YOgnYA03390"
"1254" "OG0003226" "YOgnAN05966" "YOgnME05530" "YOgnMO05290" "YOgnPE11551" "YOgnPS04339" "YOgnVI03392" "YOgnWI02785" "YOgnYA03392"
"1255" "OG0003227" "YOgnAN05970" "YOgnME05526" "YOgnMO05285" "YOgnPE06405" "YOgnPS04192" "YOgnVI03396" "YOgnWI02788" "YOgnYA03398"
"1256" "OG0003229" "YOgnAN05973" "YOgnME04360" "YOgnMO05280" "YOgnPE06409" "YOgnPS04195" "YOgnVI03401" "YOgnWI02210" "YOgnYA05394"
"1257" "OG0003231" "YOgnAN05979" "YOgnME04365" "YOgnMO05272" "YOgnPE06414" "YOgnPS04204" "YOgnVI03407" "YOgnWI02363" "YOgnYA05387"
"1258" "OG0003232" "YOgnAN05980" "YOgnME04366" "YOgnMO05271" "YOgnPE06415" "YOgnPS04205" "YOgnVI03408" "YOgnWI02366" "YOgnYA05386"
"1259" "OG0003233" "YOgnAN05981" "YOgnME04367" "YOgnMO05270" "YOgnPE06416" "YOgnPS04206" "YOgnVI03409" "YOgnWI00782" "YOgnYA05385"
"1260" "OG0003234" "YOgnAN05984" "YOgnME05856" "YOgnMO05266" "YOgnPE06419" "YOgnPS04208" "YOgnVI03411" "YOgnWI00784" "YOgnYA04008"
"1261" "OG0003235" "YOgnAN05985" "YOgnME05855" "YOgnMO05265" "YOgnPE12358" "YOgnPS05964" "YOgnVI03412" "YOgnWI00785" "YOgnYA04009"
"1262" "OG0003236" "YOgnAN05986" "YOgnME05854" "YOgnMO05264" "YOgnPE12357" "YOgnPS05963" "YOgnVI03413" "YOgnWI00786" "YOgnYA04010"
"1263" "OG0003237" "YOgnAN05990" "YOgnME06267" "YOgnMO05260" "YOgnPE12353" "YOgnPS05960" "YOgnVI03416" "YOgnWI00799" "YOgnYA03694"
"1264" "OG0003238" "YOgnAN05997" "YOgnME06259" "YOgnMO03759" "YOgnPE12345" "YOgnPS05954" "YOgnVI04678" "YOgnWI03485" "YOgnYA03699"
"1265" "OG0003239" "YOgnAN05998" "YOgnME06258" "YOgnMO05138" "YOgnPE12342" "YOgnPS05951" "YOgnVI03565" "YOgnWI09014" "YOgnYA03700"
"1266" "OG0003240" "YOgnAN05999" "YOgnME06257" "YOgnMO05137" "YOgnPE12328" "YOgnPS05937" "YOgnVI03567" "YOgnWI09013" "YOgnYA03701"
"1267" "OG0003241" "YOgnAN06002" "YOgnME06254" "YOgnMO03621" "YOgnPE11783" "YOgnPS04487" "YOgnVI04812" "YOgnWI02322" "YOgnYA03704"
"1268" "OG0003242" "YOgnAN06004" "YOgnME06252" "YOgnMO05133" "YOgnPE11785" "YOgnPS04488" "YOgnVI03572" "YOgnWI02320" "YOgnYA03706"
"1269" "OG0003243" "YOgnAN06005" "YOgnME06251" "YOgnMO05424" "YOgnPE06668" "YOgnPS05251" "YOgnVI03101" "YOgnWI03641" "YOgnYA03707"
"1270" "OG0003244" "YOgnAN06007" "YOgnME06248" "YOgnMO05423" "YOgnPE11727" "YOgnPS04434" "YOgnVI03102" "YOgnWI03639" "YOgnYA03709"
"1271" "OG0003245" "YOgnAN06016" "YOgnME03437" "YOgnMO04460" "YOgnPE06008" "YOgnPS03810" "YOgnVI00147" "YOgnWI02549" "YOgnYA01096"
"1272" "OG0003246" "YOgnAN06024" "YOgnME03443" "YOgnMO04453" "YOgnPE06015" "YOgnPS03815" "YOgnVI00154" "YOgnWI02557" "YOgnYA01102"
"1273" "OG0003247" "YOgnAN06026" "YOgnME03444" "YOgnMO04449" "YOgnPE06017" "YOgnPS03816" "YOgnVI00158" "YOgnWI02559" "YOgnYA01103"
"1274" "OG0003248" "YOgnAN06031" "YOgnME03452" "YOgnMO04442" "YOgnPE06021" "YOgnPS03819" "YOgnVI04277" "YOgnWI02564" "YOgnYA01108"
"1275" "OG0003249" "YOgnAN06033" "YOgnME03454" "YOgnMO04439" "YOgnPE06022" "YOgnPS03820" "YOgnVI04270" "YOgnWI02572" "YOgnYA01109"
"1276" "OG0003250" "YOgnAN06034" "YOgnME03455" "YOgnMO04438" "YOgnPE06023" "YOgnPS03821" "YOgnVI04269" "YOgnWI02573" "YOgnYA01110"
"1277" "OG0003251" "YOgnAN06040" "YOgnME05303" "YOgnMO04481" "YOgnPE12302" "YOgnPS05913" "YOgnVI02929" "YOgnWI14970" "YOgnYA02687"
"1278" "OG0003252" "YOgnAN06045" "YOgnME05298" "YOgnMO04503" "YOgnPE12298" "YOgnPS05908" "YOgnVI02905" "YOgnWI09053" "YOgnYA02683"
